Bitcoin_2019_2021
Date,Open,High,Low,Close,Volume,change (%),change in next day (%),NextDayPrice,DayafterTmrw
2020/05/03,8983.614258,9167.78125,8830.97168,8897.46875,47101785174,-0.959,0.19,8645.024414,8856.827148
2020/05/04,8895.745117,8956.90625,8645.024414,8912.654297,45718796276,0.19,1.012,8856.827148,8966.706055
2020/05/05,8912.832031,9062.415039,8856.827148,9003.070313,43148462663,1.012,2.901,8966.706055,9138.322266
2020/05/06,9007.441406,9411.467773,8966.706055,9268.761719,49371886931,2.901,7.446,9138.322266,9767.172852
2020/05/07,9261.895508,9992.664063,9138.322266,9951.518555,61112700562,7.446,-0.941,9767.172852,9580.644531
2020/05/08,9936.162109,9996.743164,9767.172852,9842.666016,51780748042,-0.941,-2.51,9580.644531,8395.107422
2020/05/09,9840.90625,9913.863281,9580.644531,9593.896484,46566121841,-2.51,-8.703,8395.107422,8374.323242
2020/05/10,9591.168945,9595.581055,8395.107422,8756.430664,63325279337,-8.703,-1.756,8374.323242,8569.643555
2020/05/11,8755.535156,9033.470703,8374.323242,8601.795898,57119858802,-1.756,2.254,8569.643555,8805.387695
2020/05/12,8610.385742,8949.898438,8569.643555,8804.477539,42142717533,2.254,5.276,8805.387695,9255.035156
2020/05/13,8805.387695,9317.878906,8805.387695,9269.987305,45558144023,5.276,4.987,9255.035156,9261.398438
2020/05/14,9271.329102,9793.268555,9255.035156,9733.72168,56426907637,4.987,-4.172,9261.398438,9260.694336
2020/05/15,9734.291016,9755.828125,9261.398438,9328.197266,48158802327,-4.172,0.469,9260.694336,9349.545898
2020/05/16,9333.240234,9564.205078,9260.694336,9377.013672,36164766408,0.469,3.155,9349.545898,9570.359375
2020/05/17,9374.929688,9823.001953,9349.545898,9670.739258,40084250663,3.155,0.526,9570.359375,9539.624023
2020/05/18,9675.695313,9906.030273,9570.359375,9726.575195,41827139896,0.526,0.02,9539.624023,9447.201172
2020/05/19,9727.063477,9836.047852,9539.624023,9729.038086,39254288955,0.02,-2.081,9447.201172,8869.930664
2020/05/20,9725.329102,9804.793945,9447.201172,9522.981445,36546239703,-2.081,-4.631,8869.930664,9008.638672
2020/05/21,9522.740234,9555.242188,8869.930664,9081.761719,39326160532,-4.631,1.126,9008.638672,9118.108398
2020/05/22,9080.334961,9232.936523,9008.638672,9182.577148,29810773699,1.126,0.264,9118.108398,8787.250977
2020/05/23,9185.0625,9302.501953,9118.108398,9209.287109,27727866812,0.264,-4.58,8787.250977,8719.667969
2020/05/24,9212.283203,9288.404297,8787.250977,8790.368164,32518803300,-4.58,1.375,8719.667969,8757.293945
2020/05/25,8786.107422,8951.005859,8719.667969,8906.93457,31288157264,1.375,-0.837,8757.293945,8834.157227
2020/05/26,8909.585938,8991.967773,8757.293945,8835.052734,29584186947,-0.837,3.888,8834.157227,9148.457031
2020/05/27,8837.380859,9203.320313,8834.157227,9181.017578,32740536902,3.888,3.71,9148.457031,9379.338867
2020/05/28,9184.945313,9546.319336,9148.457031,9525.750977,34367073114,3.71,-0.936,9379.338867,9366.729492
2020/05/29,9528.355469,9573.666992,9379.338867,9439.124023,32896642044,-0.936,2.77,9366.729492,9432.296875
2020/05/30,9438.914063,9704.030273,9366.729492,9700.414063,32722975141,2.77,-2.464,9432.296875,9450.899414
2020/05/31,9700.105469,9700.34375,9432.296875,9461.058594,27773290299,-2.464,7.435,9450.899414,9460.571289
2020/06/01,9463.605469,10199.56543,9450.899414,10167.26856,35198901068,7.435,-6.23,9460.571289,9471.84668
2020/06/02,10162.97363,10182.34082,9460.571289,9529.803711,39137252109,-6.23,1.29,9471.84668,9525.24707
2020/06/03,9533.760742,9682.859375,9471.84668,9656.717773,25007459262,1.29,1.499,9525.24707,9663.216797
2020/06/04,9655.854492,9887.610352,9525.24707,9800.636719,25921805072,1.499,-1.374,9663.216797,9591.024414
2020/06/05,9800.21582,9869.237305,9663.216797,9665.533203,23509628646,-1.374,-0.116,9591.024414,9458.150391
2020/06/06,9664.904297,9773.431641,9591.024414,9653.679688,20438419222,-0.116,1.097,9458.150391,9675.885742
2020/06/07,9653.00293,9768.498047,9458.150391,9758.852539,25015250846,1.097,0.117,9675.885742,9664.719727
2020/06/08,9760.063477,9782.306641,9675.885742,9771.489258,21486346312,0.117,0.218,9664.719727,9728.291016
2020/06/09,9774.360352,9836.369141,9664.719727,9795.700195,23717842783,0.218,0.776,9728.291016,9263.069336
2020/06/10,9794.119141,9908.896484,9728.291016,9870.094727,25706567601,0.776,-5.555,9263.069336,9285.851563
2020/06/11,9870.078125,9938.297852,9263.069336,9321.78125,30247143440,-5.555,1.718,9285.851563,9396.009766
2020/06/12,9320.69043,9540.46582,9285.851563,9480.84375,22610564515,1.718,-0.058,9396.009766,9347.59375
2020/06/13,9480.735352,9493.211914,9396.009766,9475.277344,17564322315,-0.058,-0.958,9347.59375,8990.175781
2020/06/14,9477.553711,9482.270508,9347.59375,9386.788086,18991732746,-0.958,0.689,8990.175781,9400.445313
2020/06/15,9386.035156,9504.860352,8990.175781,9450.702148,26699704768,0.689,0.886,9400.445313,9327.339844
2020/06/16,9454.266602,9579.430664,9400.445313,9538.024414,21565537209,0.886,-0.561,9327.339844,9328.395508
2020/06/17,9533.78418,9540.422852,9327.339844,9480.254883,20177709879,-0.561,-0.735,9328.395508,9274.295898
2020/06/18,9481.567383,9482.782227,9328.395508,9411.84082,17770083003,-0.735,-1.299,9274.295898,9247.379883
2020/06/19,9410.293945,9440.875977,9274.295898,9288.018555,19632223107,-1.299,0.445,9247.379883,9300.430664
2020/06/20,9290.959961,9394.97168,9247.379883,9332.34082,17130541557,0.445,-0.293,9300.430664,9296.87207
2020/06/21,9330.926758,9401.107422,9300.430664,9303.629883,15324301169,-0.293,3.739,9296.87207,9547.24707
2020/06/22,9300.915039,9655.073242,9296.87207,9648.717773,21104009514,3.739,-0.15,9547.24707,9278.233398
2020/06/23,9644.076172,9670.541016,9547.24707,9629.658203,17006433272,-0.15,-3.307,9278.233398,9095.324219
2020/06/24,9632.149414,9680.367188,9278.233398,9313.610352,18961716076,-3.307,-0.529,9095.324219,9101.738281
2020/06/25,9314.126953,9340.161133,9095.324219,9264.813477,18616048626,-0.529,-1.059,9101.738281,8998.216797
2020/06/26,9260.995117,9310.516602,9101.738281,9162.917969,18341465837,-1.059,-1.335,8998.216797,8975.525391
2020/06/27,9167.824219,9207.810547,8998.216797,9045.390625,17273093144,-1.335,1.051,8975.525391,9041.875977
2020/06/28,9048.460938,9197.546875,8975.525391,9143.582031,14560870760,1.051,0.556,9041.875977,9084.837891
2020/06/29,9140.029297,9237.573242,9041.875977,9190.854492,16460547078,0.556,-0.518,9084.837891,9104.735352
2020/06/30,9185.581055,9217.835938,9084.837891,9137.993164,15735797744,-0.518,0.9,9104.735352,9036.623047
2020/07/01,9145.985352,9309.754883,9104.735352,9228.325195,15971550355,0.9,-1.167,9036.623047,9058.794922
2020/07/02,9231.139648,9274.962891,9036.623047,9123.410156,16338916796,-1.167,-0.411,9058.794922,9053.629883
2020/07/03,9124.842773,9202.344727,9058.794922,9087.303711,13078970999,-0.411,0.531,9053.629883,8977.015625
2020/07/04,9084.233398,9183.295898,9053.629883,9132.488281,12290528515,0.531,-0.571,8977.015625,9058.664063
2020/07/05,9126.09082,9162.183594,8977.015625,9073.942383,12903406143,-0.571,3.336,9058.664063,9201.81543
2020/07/06,9072.849609,9375.474609,9058.664063,9375.474609,17889263252,3.336,-1.036,9201.81543,9249.5
2020/07/07,9349.161133,9360.617188,9201.81543,9252.277344,13839652595,-1.036,1.895,9249.5,9234.999023
2020/07/08,9253.020508,9450.335938,9249.5,9428.333008,19702359883,1.895,-1.591,9234.999023,9118.001953
2020/07/09,9427.994141,9431.378906,9234.999023,9277.967773,18000702524,-1.591,0.059,9118.001953,9199.485352
2020/07/10,9273.357422,9287.47168,9118.001953,9278.807617,16860035605,0.059,-0.401,9199.485352,9197.450195
2020/07/11,9277.511719,9293.532227,9199.485352,9240.34668,13249910444,-0.401,0.384,9197.450195,9224.292969
2020/07/12,9241.054688,9319.418945,9197.450195,9276.5,14452361907,0.384,-0.362,9224.292969,9171.661133
2020/07/13,9277.205078,9306.405273,9224.292969,9243.614258,17519821266,-0.362,0.049,9171.661133,9171.933594
2020/07/14,9238.703125,9283.841797,9171.661133,9243.213867,18085038362,0.049,-0.531,9171.933594,9088.947266
2020/07/15,9241.897461,9275.325195,9171.933594,9192.836914,15844731575,-0.531,-0.65,9088.947266,9089.202148
2020/07/16,9191.980469,9214.3125,9088.947266,9132.227539,15713967523,-0.65,0.214,9089.202148,9100.824219
2020/07/17,9131.8125,9182.253906,9089.202148,9151.392578,13944570749,0.214,0.086,9100.824219,9097.632813
2020/07/18,9151.183594,9230.983398,9100.824219,9159.040039,12252601475,0.086,0.304,9097.632813,9137.509766
2020/07/19,9158.005859,9201.398438,9097.632813,9185.817383,12939002784,0.304,-0.25,9137.509766,9149.389648
2020/07/20,9187.220703,9214.270508,9137.509766,9164.231445,13755604146,-0.25,2.318,9149.389648,9319.65332
2020/07/21,9162.514648,9407.262695,9149.389648,9374.887695,18069581956,2.318,1.603,9319.65332,9483.003906
2020/07/22,9375.080078,9530.518555,9319.65332,9525.363281,16532254884,1.603,0.566,9483.003906,9481.454102
2020/07/23,9527.141602,9610.24707,9483.003906,9581.072266,18146399002,0.566,-0.507,9481.454102,9530.211914
2020/07/24,9585.514648,9623.336914,9481.454102,9536.892578,16552768325,-0.507,1.443,9530.211914,9652.847656
2020/07/25,9539.485352,9704.556641,9530.211914,9677.113281,16610070933,1.443,2.324,9652.847656,9903.969727
2020/07/26,9680.234375,10023.80762,9652.847656,9905.166992,20507998997,2.324,10.96,9903.969727,10632.63184
2020/07/27,9905.217773,11298.22168,9903.969727,10990.87305,35359749590,10.96,-0.95,10632.63184,10856.1416
2020/07/28,11017.46387,11204.32715,10632.63184,10912.82324,28766551142,-0.95,1.718,10856.1416,10895.45508
2020/07/29,10912.95313,11304.39746,10856.1416,11100.46777,24617249715,1.718,0.103,10895.45508,10987.05371
2020/07/30,11099.83301,11169.35645,10895.45508,11111.21387,22857247901,0.103,1.919,10987.05371,11239.68262
2020/07/31,11110.21094,11415.86426,10987.05371,11323.4668,23160469766,1.919,3.86,11239.68262,11018.12988
2020/08/01,11322.57031,11794.77539,11239.68262,11759.59277,26075670303,3.86,-5.997,11018.12988,11012.41504
2020/08/02,11758.76465,12034.14453,11018.12988,11053.61426,27410067336,-5.997,1.834,11012.41504,11094.14551
2020/08/03,11043.76856,11453.0791,11012.41504,11246.34863,20271713443,1.834,-0.358,11094.14551,11158.28516
2020/08/04,11246.20313,11385.38184,11094.14551,11205.89258,21250197042,-0.358,4.848,11158.28516,11598.71387
2020/08/05,11203.82324,11786.61719,11158.28516,11747.02246,24411254471,4.848,0.254,11598.71387,11408.59375
2020/08/06,11749.87109,11902.33594,11598.71387,11779.77344,23400740340,0.254,-1.506,11408.59375,11558.43164
2020/08/07,11778.89453,11898.03809,11408.59375,11601.47266,23132312867,-1.506,1.288,11558.43164,11548.78418
2020/08/08,11604.55371,11800.06445,11558.43164,11754.0459,17572057837,1.288,-0.525,11548.78418,11662.25684
2020/08/09,11737.3252,11806.05664,11548.78418,11675.73926,17489608833,-0.525,1.851,11662.25684,11195.70898
2020/08/10,11662.25684,12045.14063,11662.25684,11878.11133,26114112569,1.851,-3.965,11195.70898,11249.60547
2020/08/11,11881.64746,11932.71094,11195.70898,11410.52539,27039782640,-3.965,1.581,11249.60547,11216.87207
2020/08/12,11404.59668,11748.39648,11249.60547,11584.93457,25064548486,1.581,1.689,11216.87207,11685.45508
2020/08/13,11588.40527,11796.39648,11216.87207,11784.1377,27522199497,1.689,-0.032,11685.45508,11768.69727
2020/08/14,11772.65918,12150.99414,11685.45508,11768.87109,24237958589,-0.032,0.824,11768.69727,11737.18848
2020/08/15,11768.69727,11963.20313,11768.69727,11865.69824,23354924400,0.824,0.22,11737.18848,11806.69629
2020/08/16,11866.68555,11934.90137,11737.18848,11892.80371,20583375490,0.22,3.016,11806.69629,11954.52539
2020/08/17,11895.6582,12359.05664,11806.69629,12254.40234,28227687027,3.016,-2.128,11954.52539,11687.33301
2020/08/18,12251.89551,12335.70703,11954.52539,11991.2334,26043227672,-2.128,-1.94,11687.33301,11710.06348
2020/08/19,11990.88477,12028.92383,11687.33301,11758.2832,24502851117,-1.94,0.994,11710.06348,11564.97949
2020/08/20,11761.5,11900.41113,11710.06348,11878.37207,20175242945,0.994,-2.404,11564.97949,11448.80566
2020/08/21,11878.02637,11899.25977,11564.97949,11592.48926,23762425999,-2.404,0.832,11448.80566,11559.9209
2020/08/22,11585.47754,11689.40723,11448.80566,11681.8252,20224191306,0.832,-0.127,11559.9209,11623.25
2020/08/23,11679.69629,11713.42969,11559.9209,11664.84766,18482062658,-0.127,0.951,11623.25,11189.85059
2020/08/24,11663.68945,11807.63184,11623.25,11774.5957,20681511755,0.951,-3.461,11189.85059,11296.99316
2020/08/25,11773.58887,11778.29981,11189.85059,11366.13477,26301509932,-3.461,1.069,11296.99316,11185.94141
2020/08/26,11366.89453,11530.05273,11296.99316,11488.36328,22466660958,1.069,-1.412,11185.94141,11316.42285
2020/08/27,11485.6084,11570.78613,11185.94141,11323.39746,23240415076,-1.412,1.918,11316.42285,11466.29297
2020/08/28,11325.2959,11545.61523,11316.42285,11542.5,19807127588,1.918,-0.296,11466.29297,11492.38184
2020/08/29,11541.05469,11585.64063,11466.29297,11506.86523,17485597759,-0.296,1.762,11492.38184,11598.31836
2020/08/30,11508.71387,11715.26465,11492.38184,11711.50586,19760127945,1.762,-0.277,11598.31836,11601.12891
2020/08/31,11713.30664,11768.87695,11598.31836,11680.82031,22285928250,-0.277,2.493,11601.12891,11290.79395
2020/09/01,11679.31641,12067.08106,11601.12891,11970.47852,27311555343,2.493,-4.603,11290.79395,10182.46484
2020/09/02,11964.82324,11964.82324,11290.79395,11414.03418,28037405299,-4.603,-10.186,10182.46484,10207.94043
2020/09/03,11407.19141,11443.02246,10182.46484,10245.29688,31927261555,-10.186,2.751,10207.94043,9946.675781
2020/09/04,10230.36523,10663.91992,10207.94043,10511.81348,29965130374,2.751,-3.262,9946.675781,10056.88574
2020/09/05,10512.53027,10581.57129,9946.675781,10169.56738,44916565292,-3.262,1.113,10056.88574,9916.493164
2020/09/06,10167.2168,10353.92773,10056.88574,10280.35156,37071460174,1.113,0.861,9916.493164,9945.110352
2020/09/07,10280.99805,10399.15332,9916.493164,10369.56348,33703098409,0.861,-2.293,9945.110352,10017.25098
2020/09/08,10369.30664,10414.77539,9945.110352,10131.5166,33430927462,-2.293,1.068,10017.25098,10238.13574
2020/09/09,10134.15137,10350.54297,10017.25098,10242.34766,24128292755,1.068,1.18,10238.13574,10140.83691
2020/09/10,10242.33008,10503.91211,10238.13574,10363.13867,54406443211,1.18,0.308,10140.83691,10292.38672
2020/09/11,10369.02832,10434.92285,10140.83691,10400.91504,45201121775,0.308,0.31,10292.38672,10224.33008
2020/09/12,10409.86133,10578.83789,10292.38672,10442.1709,36750077324,0.31,-1.231,10224.33008,10266.00879
2020/09/13,10452.39941,10577.21484,10224.33008,10323.75586,36506852789,-1.231,3.409,10266.00879,10656.45996
2020/09/14,10328.73438,10800.01074,10266.00879,10680.83789,35453581940,3.409,1.116,10656.45996,10704.88477
2020/09/15,10677.75488,10938.63184,10656.45996,10796.95117,32509451925,1.116,1.641,10704.88477,10774.62793
2020/09/16,10797.76172,11100.12402,10704.88477,10974.90527,30769986455,1.641,-0.221,10774.62793,10829.65723
2020/09/17,10973.25195,11037.4209,10774.62793,10948.99023,38151810523,-0.221,-0.066,10829.65723,10909.61816
2020/09/18,10951.82031,11034.9082,10829.65723,10944.58594,26341903912,-0.066,1.469,10909.61816,10814.47754
2020/09/19,10933.75293,11134.09277,10909.61816,11094.34668,22764204008,1.469,-1.42,10814.47754,10380.26074
2020/09/20,11095.87012,11095.87012,10814.47754,10938.27148,24699523788,-1.42,-4.323,10380.26074,10382.72656
2020/09/21,10934.92578,10988.30469,10380.26074,10462.25977,28884999244,-4.323,0.754,10382.72656,10197.86523
2020/09/22,10459.62402,10568.07715,10382.72656,10538.45996,23621787804,0.754,-2.746,10197.86523,10231.49023
2020/09/23,10535.49219,10537.82813,10197.86523,10246.18652,23788661867,-2.746,4.989,10231.49023,10578.91406
2020/09/24,10248.78613,10771.05664,10231.49023,10760.06641,47144380902,4.989,-0.636,10578.91406,10667.28125
2020/09/25,10761.10938,10777.69629,10578.91406,10692.7168,39348590957,-0.636,0.516,10667.28125,10622.92188
2020/09/26,10695.5752,10772.99902,10667.28125,10750.72363,46852525493,0.516,0.264,10622.92188,10703.89356
2020/09/27,10746.89258,10803.97656,10622.92188,10775.26953,53745972818,0.264,-0.621,10703.89356,10649.49512
2020/09/28,10776.61328,10945.34766,10703.89356,10709.65234,47762394731,-0.621,1.26,10649.49512,10669.32129
2020/09/29,10709.65039,10860.00098,10649.49512,10844.64063,46582396602,1.26,-0.548,10669.32129,10472.35645
2020/09/30,10843.87109,10847.25684,10669.32129,10784.49121,44171073700,-0.548,-1.629,10472.35645,10416.68945
2020/10/01,10795.25488,10933.62402,10472.35645,10619.45215,40023134100,-1.629,-0.413,10416.68945,10511.12988
2020/10/02,10619.82129,10657.83789,10416.68945,10575.97461,48661453918,-0.413,-0.244,10511.12988,10534.3916
2020/10/03,10575.10059,10598.94043,10511.12988,10549.3291,44660271563,-0.244,1.129,10534.3916,10634.60059
2020/10/04,10550.44043,10686,10534.3916,10669.58301,71251776995,1.129,1.094,10634.60059,10528.89063
2020/10/05,10676.5293,10793.50781,10634.60059,10793.33984,47537578009,1.094,-1.777,10528.89063,10562.50684
2020/10/06,10796.30664,10797.57813,10528.89063,10604.40625,42623695307,-1.777,0.619,10562.50684,10562.60645
2020/10/07,10603.35547,10680.50781,10562.50684,10668.96875,37799458436,0.619,2.309,10562.60645,10846.85059
2020/10/08,10669.37109,10945.73731,10562.60645,10915.68555,63314794397,2.309,1.25,10846.85059,11056.94043
2020/10/09,10927.91309,11102.67188,10846.85059,11064.45801,22799117613,1.25,2.145,11056.94043,11288.62793
2020/10/10,11059.14258,11442.21094,11056.94043,11296.36133,22877978588,2.145,0.78,11288.62793,11240.68652
2020/10/11,11296.08203,11428.81348,11288.62793,11384.18164,19968627060,0.78,1.428,11240.68652,11321.22461
2020/10/12,11392.63574,11698.46777,11240.68652,11555.36328,26163972642,1.428,-1.063,11321.22461,11307.83106
2020/10/13,11548.71973,11548.98438,11321.22461,11425.89941,24241420251,-1.063,0.004,11307.83106,11303.60352
2020/10/14,11429.04785,11539.97754,11307.83106,11429.50684,24103426719,0.004,0.602,11303.60352,11223.0127
2020/10/15,11426.60254,11569.91406,11303.60352,11495.34961,24487233058,0.602,-1.571,11223.0127,11285.3457
2020/10/16,11502.82813,11540.06152,11223.0127,11322.12305,25635480772,-1.571,0.318,11285.3457,11347.57813
2020/10/17,11322.12305,11386.26172,11285.3457,11358.10156,19130430174,0.318,1.122,11347.57813,11408.29004
2020/10/18,11355.98242,11483.35938,11347.57813,11483.35938,18283314340,1.122,2.149,11408.29004,11681.48047
2020/10/19,11495.03809,11799.09277,11408.29004,11742.03711,23860769928,2.149,1.45,11681.48047,11900.92871
2020/10/20,11745.97461,11999.91797,11681.48047,11916.33496,30915821592,1.45,7.644,11900.92871,12717.09375
2020/10/21,11913.07715,13184.56641,11900.92871,12823.68945,43414712626,7.644,1.283,12717.09375,12752.64746
2020/10/22,12801.63574,13161.59375,12717.09375,12965.8916,34729759598,1.283,-0.308,12752.64746,12885.74707
2020/10/23,12971.54883,13015.96191,12752.64746,12931.53906,28974975003,-0.308,1.365,12885.74707,12910.06152
2020/10/24,12931.57422,13145.06641,12885.74707,13108.0625,24542317940,1.365,-0.587,12910.06152,12822.38281
2020/10/25,13108.06348,13329.18359,12910.06152,13031.17383,24406920575,-0.587,0.338,12822.38281,13060.83789
2020/10/26,13031.20117,13225.29785,12822.38281,13075.24805,29461458313,0.338,4.428,13060.83789,12932.25098
2020/10/27,13075.24219,13759.66895,13060.83789,13654.21875,33749878156,4.428,-2.804,12932.25098,12980.05957
2020/10/28,13654.21484,13837.69531,12932.25098,13271.28516,35867318895,-2.804,1.255,12980.05957,13136.19824
2020/10/29,13271.29883,13612.04785,12980.05957,13437.88281,56499499598,1.255,0.809,13136.19824,13457.53027
2020/10/30,13437.87402,13651.5166,13136.19824,13546.52246,30581485201,0.809,1.731,13457.53027,13628.37793
2020/10/31,13546.53223,14028.21387,13457.53027,13780.99512,30306464719,1.731,-0.318,13628.37793,13243.16016
2020/11/01,13780.99512,13862.0332,13628.37793,13737.10938,24453857900,-0.318,-1.358,13243.16016,13325.44141
2020/11/02,13737.03223,13808.32324,13243.16016,13550.48926,30771455468,-1.358,2.951,13325.44141,13580.47168
2020/11/03,13550.45117,13984.98145,13325.44141,13950.30078,29869951617,2.951,1.313,13580.47168,14102.08887
2020/11/04,13950.48828,14218.7666,13580.47168,14133.70703,35116364962,1.313,10.232,14102.08887,15226.83984
2020/11/05,14133.7334,15706.4043,14102.08887,15579.84863,40856321439,10.232,-0.089,15226.83984,14423.20313
2020/11/06,15579.72949,15903.4375,15226.83984,15565.88086,39837841971,-0.089,-4.703,14423.20313,14744.11035
2020/11/07,15565.88086,15737.0957,14423.20313,14833.75391,35024953706,-4.703,4.354,14744.11035,14865.5293
2020/11/08,14833.75391,15637.32031,14744.11035,15479.56738,26632075029,4.354,-0.951,14865.5293,15124.95996
2020/11/09,15479.5957,15785.13672,14865.5293,15332.31543,34149115566,-0.951,-0.27,15124.95996,15290.00684
2020/11/10,15332.35059,15450.3291,15124.95996,15290.90234,25574938143,-0.27,2.684,15290.00684,15534.77148
2020/11/11,15290.90918,15916.26074,15290.00684,15701.33984,29772374934,2.684,3.662,15534.77148,15992.15234
2020/11/12,15701.29883,16305.00391,15534.77148,16276.34375,34175758344,3.662,0.254,15992.15234,15749.19336
2020/11/13,16276.44043,16463.17773,15992.15234,16317.80859,31599492172,0.254,-1.53,15749.19336,15793.53418
2020/11/14,16317.80859,16317.80859,15749.19336,16068.13867,27481710135,-1.53,-0.7,15793.53418,15880.70606
2020/11/15,16068.13965,16123.11035,15793.53418,15955.58789,23653867583,-0.7,4.767,15880.70606,16564.54492
2020/11/16,15955.57715,16816.18164,15880.70606,16716.11133,31526766675,4.767,5.752,16564.54492,17352.90625
2020/11/17,16685.69141,17782.91992,16564.54492,17645.40625,39006849170,5.752,0.9,17352.90625,17382.55469
2020/11/18,17645.19141,18393.94922,17352.90625,17804.00586,49064800278,0.9,0.074,17382.55469,17765.79492
2020/11/19,17803.86133,18119.54688,17382.55469,17817.08984,36985055355,0.074,4.514,17765.79492,18444.35938
2020/11/20,17817.08398,18773.22656,17765.79492,18621.31445,36992873940,4.514,0.112,18444.35938,17671.38477
2020/11/21,18621.31641,18936.62109,18444.35938,18642.23242,39650210707,0.112,-1.46,17671.38477,18000.79688
2020/11/22,18642.23242,18688.96875,17671.38477,18370.00195,41280434226,-1.46,-0.032,18000.79688,18128.65625
2020/11/23,18370.01758,18711.42578,18000.79688,18364.12109,42741112308,-0.032,4.043,18128.65625,18581.14648
2020/11/24,18365.01563,19348.27148,18128.65625,19107.46484,51469565009,4.043,-1.949,18581.14648,16351.03516
2020/11/25,19104.41016,19390.96484,18581.14648,18732.12109,43710357371,-1.949,-8.432,16351.03516,16526.42383
2020/11/26,18729.83984,18866.28516,16351.03516,17150.62305,61396835737,-8.432,-0.265,16526.42383,16910.65234
2020/11/27,17153.91406,17445.02344,16526.42383,17108.40234,38886494645,-0.265,3.532,16910.65234,17559.11719
2020/11/28,17112.93359,17853.93945,16910.65234,17717.41406,32601040734,3.532,2.584,17559.11719,18178.32227
2020/11/29,17719.63477,18283.62891,17559.11719,18177.48438,31133957704,2.584,7.963,18178.32227,18321.92188
2020/11/30,18178.32227,19749.26367,18178.32227,19625.83594,47728480399,7.963,-4.231,18321.92188,18347.71875
2020/12/01,19633.76953,19845.97461,18321.92188,18802.99805,49633658712,-4.231,2.124,18347.71875,18925.78516
2020/12/02,18801.74414,19308.33008,18347.71875,19201.0918,37387697139,2.124,1.247,18925.78516,18697.19336
2020/12/03,19205.92578,19566.19141,18925.78516,19445.39844,31930317405,1.247,-3.842,18697.19336,18590.19336
2020/12/04,19446.9668,19511.4043,18697.19336,18699.76563,33872388058,-3.842,2.438,18590.19336,18897.89453
2020/12/05,18698.38477,19160.44922,18590.19336,19154.23047,27242455064,2.438,0.997,18897.89453,18931.14258
2020/12/06,19154.17969,19390.5,18897.89453,19345.12109,25293775714,0.997,-0.783,18931.14258,18269.94531
2020/12/07,19343.12891,19411.82813,18931.14258,19191.63086,26896357742,-0.783,-4.535,18269.94531,17935.54688
2020/12/08,19191.5293,19283.47852,18269.94531,18321.14453,31692288756,-4.535,1.272,17935.54688,17957.06445
2020/12/09,18320.88477,18626.29297,17935.54688,18553.91602,34420373071,1.272,-1.554,17957.06445,17619.5332
2020/12/10,18553.29883,18553.29883,17957.06445,18264.99219,25547132265,-1.554,-1.123,17619.5332,18046.04102
2020/12/11,18263.92969,18268.45313,17619.5332,18058.9043,27919640985,-1.123,4.168,18046.04102,18734.33203
2020/12/12,18051.32031,18919.55078,18046.04102,18803.65625,21752580802,4.168,1.785,18734.33203,19012.70898
2020/12/13,18806.76563,19381.53516,18734.33203,19142.38281,25450468637,1.785,0.534,19012.70898,19079.8418
2020/12/14,19144.49219,19305.09961,19012.70898,19246.64453,22473997681,0.534,0.884,19079.8418,19298.31641
2020/12/15,19246.91992,19525.00781,19079.8418,19417.07617,26741982541,0.884,9.742,19298.31641,21234.67578
2020/12/16,19418.81836,21458.9082,19298.31641,21310.59766,44409011479,9.742,7.025,21234.67578,22399.8125
2020/12/17,21308.35156,23642.66016,21234.67578,22805.16211,71378606374,7.025,1.452,22399.8125,22826.47266
2020/12/18,22806.79688,23238.60156,22399.8125,23137.96094,40387896275,1.452,3.186,22826.47266,23147.71094
2020/12/19,23132.86523,24085.85547,22826.47266,23869.83203,38487546580,3.186,-1.611,23147.71094,22159.36719
2020/12/20,23861.76563,24209.66016,23147.71094,23477.29492,37844228422,-1.611,-2.86,22159.36719,22430.60547
2020/12/21,23474.45508,24059.98242,22159.36719,22803.08203,45852713981,-2.86,4.339,22430.60547,22802.64648
2020/12/22,22794.03906,23789.90234,22430.60547,23783.0293,44171632681,4.339,-2.273,22802.64648,22777.59766
2020/12/23,23781.97461,24024.49023,22802.64648,23241.3457,51146161904,-2.273,2.133,22777.59766,23463.67383
2020/12/24,23240.20313,23768.33789,22777.59766,23735.94922,41080759713,2.133,3.924,23463.67383,24522.68945
2020/12/25,23733.57031,24710.10156,23463.67383,24664.79102,42068395846,3.924,7.132,24522.68945,25922.76953
2020/12/26,24677.01563,26718.07031,24522.68945,26437.03711,48332647295,7.132,-0.632,25922.76953,26207.64063
2020/12/27,26439.37305,28288.83984,25922.76953,26272.29492,66479895605,-0.632,3.059,26207.64063,25987.29883
2020/12/28,26280.82227,27389.11133,26207.64063,27084.80859,49056742893,3.059,1.036,25987.29883,27360.08984
2020/12/29,27081.81055,27370.7207,25987.29883,27362.4375,45265946774,1.036,5.412,27360.08984,28201.99219
2020/12/30,27360.08984,28937.74023,27360.08984,28840.95313,51287442704,5.412,0.555,28201.99219,28803.58594
2020/12/31,28841.57422,29244.87695,28201.99219,29001.7207,46754964848,0.555,1.311,28803.58594,29091.18164
2021/01/01,28994.00977,29600.62695,28803.58594,29374.15234,40730301359,1.311,9.364,29091.18164,32052.31641
2021/01/02,29376.45508,33155.11719,29091.18164,32127.26758,67865420765,9.364,2.031,32052.31641,28722.75586
